"","to","for","and","on","you","this","i","is","in","be","from","have","we","at","that","deal","will","with","if","please","are","not","or","as","by","meter","me","your","was","can","need","thanks","any","message","may","should","our","know","original","do","has","all","been","these","day","they","volume","up","out","there","contract","no","more","here","only","us","information","new","company","price","free","get","one","mail","investment","my","but","about","now","which","its","prices","business","contact","news","over","report","money","stock","their","securities","statements","time","many","reply","looking","total_word_count","label"
"937",1.05263157894737,1.05263157894737,2.10526315789474,2.10526315789474,0,0,0,5.26315789473684,0,1.05263157894737,0,0,0,1.05263157894737,0,0,1.05263157894737,1.05263157894737,0,0,0,0,0,0,1.05263157894737,0,1.05263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05263157894737,0,0,0,0,0,0,0,0,0,0,0,2.10526315789474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,"Ham"
"938",2.85714285714286,2.85714285714286,2.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"Ham"
"939",0,5.55555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"Ham"
"940",0,4.76190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,"Ham"
"941",2.24719101123596,0.561797752808989,0.561797752808989,1.12359550561798,0,0.561797752808989,0,0.561797752808989,0,1.68539325842697,0,0.561797752808989,0,0,0,0,1.12359550561798,0,0,0,1.12359550561798,0.561797752808989,0,0,0.561797752808989,0,0.561797752808989,0,0,0,0,0,0.561797752808989,0,0.561797752808989,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561797752808989,0,0,0,0.561797752808989,0,0,0,0,0,0,0,0,0,0.561797752808989,0.561797752808989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.561797752808989,0,0,0,178,"Ham"
"942",1.75438596491228,0,1.75438596491228,3.50877192982456,0,0,1.75438596491228,0,0,1.75438596491228,0,1.75438596491228,0,0,0,0,1.75438596491228,0,0,0,0,0,0,0,1.75438596491228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75438596491228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,"Ham"
"943",1.0752688172043,0,0,1.0752688172043,0.537634408602151,0.537634408602151,0,0.537634408602151,0.537634408602151,1.0752688172043,0,0.537634408602151,0.537634408602151,0.537634408602151,0,0,1.0752688172043,0,0,0.537634408602151,1.0752688172043,0,0,0.537634408602151,0.537634408602151,0,0.537634408602151,0,0,0,0,0.537634408602151,0.537634408602151,0,0.537634408602151,0,0,0.537634408602151,0,0,0,0,0,0,0,0,0,0,0.537634408602151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,"Ham"
"944",2.38095238095238,0.793650793650794,2.38095238095238,3.17460317460317,0.793650793650794,0,0.793650793650794,0,0,0.793650793650794,0.793650793650794,0.793650793650794,2.38095238095238,0,0,0,1.58730158730159,0,0.793650793650794,1.58730158730159,0,0,0,0,0.793650793650794,0,0.793650793650794,0,0,0,0.793650793650794,0.793650793650794,0.793650793650794,0,0,0,0,0.793650793650794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,"Ham"
"945",0,1.49253731343284,1.49253731343284,2.98507462686567,0,0,0,0,0,0,1.49253731343284,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49253731343284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,"Ham"
"946",0,0,0,5.88235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,"Ham"
"947",2.22222222222222,2.22222222222222,2.22222222222222,0,2.22222222222222,2.22222222222222,4.44444444444444,0,0,0,0,0,0,0,0,4.44444444444444,0,0,2.22222222222222,0,0,2.22222222222222,2.22222222222222,0,0,0,0,0,0,4.44444444444444,0,2.22222222222222,0,0,2.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,"Ham"
"948",1.69491525423729,2.54237288135593,0.847457627118644,0.847457627118644,0.847457627118644,0.847457627118644,0,2.54237288135593,3.38983050847458,0.847457627118644,0,1.69491525423729,2.54237288135593,0,0.847457627118644,0,0,0.847457627118644,0,0.847457627118644,0,0,0,0.847457627118644,0.847457627118644,0,0,2.54237288135593,0,2.54237288135593,0,0,0.847457627118644,0,2.54237288135593,0,0.847457627118644,0,0,0,0,0.847457627118644,0,1.69491525423729,0.847457627118644,0,0,0,0,0,0,0,0,0,0,0,0.847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0.847457627118644,0,0,0,0.847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,118,"Ham"
"949",3.1496062992126,2.36220472440945,0,0,0.78740157480315,1.5748031496063,2.36220472440945,0.78740157480315,1.5748031496063,0,0.78740157480315,1.5748031496063,0,0,0,0.78740157480315,0,0,0,0,0,0.78740157480315,0,0,0.78740157480315,0,0.78740157480315,0,0,0,0.78740157480315,0.78740157480315,0,0,0,0.78740157480315,1.5748031496063,0,0,0,0.78740157480315,0,0,0,0,0.78740157480315,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5748031496063,0,0.78740157480315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,"Ham"
"950",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,"Ham"
"951",1.92307692307692,0,2.88461538461538,2.88461538461538,0.961538461538462,0.961538461538462,0.961538461538462,0.961538461538462,0,0,0,0,0.961538461538462,1.92307692307692,0.961538461538462,0,1.92307692307692,0,0,0,0.961538461538462,0,0,0,0.961538461538462,0,0,0,0,0,0,0.961538461538462,0.961538461538462,0,0,0,0.961538461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92307692307692,0,0,0,104,"Ham"
"952",2.35294117647059,1.17647058823529,4.70588235294118,0,1.17647058823529,1.17647058823529,2.35294117647059,2.35294117647059,0,1.17647058823529,0,1.17647058823529,2.35294117647059,0,0,0,3.52941176470588,1.17647058823529,1.17647058823529,1.17647058823529,1.17647058823529,0,0,1.17647058823529,0,0,1.17647058823529,0,0,0,0,0,0,0,0,0,2.35294117647059,1.17647058823529,0,0,0,0,0,0,0,1.17647058823529,0,1.17647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,"Ham"
"953",0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Ham"
"954",0,2.27272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,"Ham"
"955",0,0,0,3.50877192982456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75438596491228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,"Ham"
"956",2.12765957446809,2.12765957446809,0,0,0,2.12765957446809,2.12765957446809,2.12765957446809,0,0,4.25531914893617,2.12765957446809,0,0,0,2.12765957446809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12765957446809,0,0,0,2.12765957446809,2.12765957446809,0,0,2.12765957446809,2.12765957446809,0,2.12765957446809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12765957446809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,"Ham"
"957",0,0,0,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"Ham"
"958",0,0,0,5.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,"Ham"
"959",0,0,0,5.88235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.94117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,"Ham"
"960",2.96610169491525,3.8135593220339,0,0,0,0,0,0,0.423728813559322,0,0,0,0,0.423728813559322,0,0,0,1.69491525423729,0,0.423728813559322,0,1.27118644067797,1.27118644067797,0,0,0,0,2.54237288135593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423728813559322,0,0,0,0,0,0,0,0,0,0,0,1.69491525423729,0,0,0.423728813559322,1.27118644067797,0,0,0,0,1.27118644067797,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27118644067797,0,0,0,236,"Ham"
"961",3.07167235494881,2.73037542662116,1.36518771331058,0,2.38907849829352,2.38907849829352,0,1.70648464163823,1.02389078498294,1.70648464163823,0.341296928327645,0.341296928327645,0.341296928327645,1.02389078498294,0,0,0.68259385665529,0.68259385665529,0.68259385665529,0,0.68259385665529,0.68259385665529,0,0,0,0,0,0.341296928327645,0,0.341296928327645,0.341296928327645,0,0.68259385665529,0,1.02389078498294,0,0.341296928327645,0,0,0,0.341296928327645,0.341296928327645,0,0.341296928327645,0.341296928327645,0,0,0.341296928327645,0,0,0,0,0.341296928327645,0,0.68259385665529,0,0,0,0,0,0.68259385665529,0,1.36518771331058,0,0,0,0,0.341296928327645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02389078498294,0,0,0,293,"Ham"
"962",3.92156862745098,0,2.61437908496732,0,3.26797385620915,0.65359477124183,4.57516339869281,1.30718954248366,0.65359477124183,0,0,0,3.92156862745098,0,0.65359477124183,0,0,0.65359477124183,0.65359477124183,0,1.96078431372549,0,0,1.96078431372549,0,0,0,0.65359477124183,1.30718954248366,0,0,0.65359477124183,0,0,0,0,1.30718954248366,0.65359477124183,0,0,0.65359477124183,1.96078431372549,0,0,0,0,0,0,0,0,0,0,0,0,0.65359477124183,0,0,0,0,0,0,0,0.65359477124183,0,0,0,0.65359477124183,0,0,0.65359477124183,0,0,0,0,0,0.65359477124183,0,0,0,0,0,0,0,0,0,0,153,"Ham"
"963",0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Ham"
"964",0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"Ham"
"965",5,0,0,0,0,0,2.5,0,0,0,5,0,0,2.5,0,0,0,0,0,2.5,0,0,0,0,0,2.5,2.5,0,0,0,0,2.5,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,"Ham"
"966",2.54777070063694,0,1.27388535031847,1.27388535031847,0,0.636942675159236,0,0,0,0,2.54777070063694,0,0,0.636942675159236,0,0,0,0.636942675159236,0,1.27388535031847,0,0,0,0,0.636942675159236,3.82165605095541,0.636942675159236,0,0,0,0,0.636942675159236,0.636942675159236,0,0,0,0,0,0,0,1.91082802547771,0,0,0,0,0,1.27388535031847,0,0,0,0,0,0,0,0,0,0,0.636942675159236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,"Ham"
"967",4.34782608695652,0,4.34782608695652,0,1.08695652173913,1.08695652173913,1.08695652173913,2.17391304347826,2.17391304347826,0,0,1.08695652173913,3.26086956521739,0,1.08695652173913,1.08695652173913,0,1.08695652173913,1.08695652173913,0,0,1.08695652173913,0,1.08695652173913,0,0,2.17391304347826,0,0,0,0,1.08695652173913,0,0,1.08695652173913,0,1.08695652173913,1.08695652173913,0,0,0,0,0,0,0,0,0,0,0,0,1.08695652173913,1.08695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,"Ham"
"968",0,6.97674418604651,0,0,6.97674418604651,0,2.32558139534884,0,0,0,2.32558139534884,0,0,0,2.32558139534884,6.97674418604651,0,0,2.32558139534884,0,0,0,0,0,0,2.32558139534884,6.97674418604651,0,0,2.32558139534884,2.32558139534884,2.32558139534884,2.32558139534884,0,0,0,0,2.32558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,"Ham"
"969",0,0,0,6.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"Ham"
"970",0,4.76190476190476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,"Ham"
"971",0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Ham"
"972",5.26315789473684,0,0,0,2.63157894736842,0,0,2.63157894736842,0,0,2.63157894736842,0,0,2.63157894736842,0,2.63157894736842,0,0,0,0,0,0,0,0,0,2.63157894736842,2.63157894736842,0,0,0,0,0,0,0,0,0,0,0,0,2.63157894736842,2.63157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63157894736842,0,0,0,0,0,0,38,"Ham"
"973",4.34782608695652,0,0,4.34782608695652,0,0,0,0,8.69565217391304,4.34782608695652,0,0,0,0,0,0,4.34782608695652,0,0,0,0,0,0,0,0,4.34782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"Ham"
"974",1.89873417721519,0,1.26582278481013,1.26582278481013,0.316455696202532,0.632911392405063,0,0,0,0.949367088607595,1.58227848101266,0,0,1.26582278481013,0.316455696202532,0,0,0.316455696202532,0,0.949367088607595,0,0,0,0,0.632911392405063,2.53164556962025,0.632911392405063,0,0,0,0,0.949367088607595,0.316455696202532,0,0,0.949367088607595,0,0,0,0.316455696202532,0.949367088607595,0,0,0,0,0,1.26582278481013,0,0,0,0.632911392405063,0,0,0,0.316455696202532,0,0,0.316455696202532,0,0.316455696202532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,"Ham"
"975",1.86046511627907,0,4.65116279069767,1.86046511627907,0.465116279069767,0,0.930232558139535,0.930232558139535,1.86046511627907,0,0.930232558139535,0,0.465116279069767,2.32558139534884,0.930232558139535,0,0.465116279069767,0.930232558139535,0,0,0,0,0,0,0.930232558139535,1.3953488372093,0.465116279069767,0,1.86046511627907,0,0,0,0.930232558139535,0,0,0,0,0.465116279069767,0,0.465116279069767,0,0,0,0,0,0.930232558139535,0,0,1.3953488372093,1.3953488372093,0,0.465116279069767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465116279069767,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465116279069767,0,0,0,215,"Ham"
"976",5.1063829787234,2.97872340425532,3.40425531914894,0.851063829787234,0,0.425531914893617,0,1.70212765957447,0.851063829787234,1.27659574468085,0.425531914893617,0,0,0,1.27659574468085,0,0,0.425531914893617,0,1.27659574468085,0,0,0.425531914893617,1.27659574468085,0.851063829787234,0,0.425531914893617,0.851063829787234,0,0.425531914893617,0,0.425531914893617,0.425531914893617,0,1.27659574468085,0,0.425531914893617,0,0,0,0.425531914893617,0.425531914893617,0,0,0.425531914893617,0,0,0,0,0.425531914893617,0,0,0.425531914893617,0,0,0,0,0,0,0,0.425531914893617,0,0,0.425531914893617,0,0,0.425531914893617,0,0.425531914893617,0,0,0,0.425531914893617,0,0,0,0,0,0,0,0,0,0.425531914893617,0,0,0,235,"Ham"
"977",1.6304347826087,0,0,2.17391304347826,1.6304347826087,1.6304347826087,1.08695652173913,1.08695652173913,1.08695652173913,1.08695652173913,0.543478260869565,1.08695652173913,0,0.543478260869565,1.08695652173913,0,0.543478260869565,0.543478260869565,0.543478260869565,1.08695652173913,0.543478260869565,0.543478260869565,0,0,1.6304347826087,2.17391304347826,0,0,0,0,0,0,0.543478260869565,0,0,0,0,0,0,0,0.543478260869565,0.543478260869565,0,0,0,0,0,0,0,0,0,0,0,0.543478260869565,0,0,0,0,0,0,0,0.543478260869565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543478260869565,0,0,0,0,0,0,184,"Ham"
"978",1.76991150442478,0,0.442477876106195,1.76991150442478,0.884955752212389,0,0,0,3.09734513274336,1.32743362831858,0.884955752212389,0.442477876106195,0,0.884955752212389,0,0,0.884955752212389,0,0.442477876106195,0.442477876106195,0.442477876106195,0,0,0,0.442477876106195,0,0.442477876106195,0,0,0,0,0,0.442477876106195,0,0,0,0,0,0,0,0,0.442477876106195,0,0.884955752212389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,"Ham"
"979",1.38888888888889,0,0,2.77777777777778,0,1.38888888888889,1.38888888888889,1.38888888888889,0,1.38888888888889,0,0,0,0,0,0,0,0,0,2.77777777777778,0,0,0,0,1.38888888888889,0,0,0,0,0,0,1.38888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,"Ham"
"980",4.34782608695652,4.34782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"Ham"
"981",0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Ham"
"982",0,4.34782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"Ham"
"983",8.25688073394496,0,0,2.75229357798165,0.917431192660551,1.8348623853211,0,1.8348623853211,1.8348623853211,1.8348623853211,0,0.917431192660551,0,0.917431192660551,0.917431192660551,1.8348623853211,3.6697247706422,1.8348623853211,0.917431192660551,1.8348623853211,0,0,0,0.917431192660551,0,0,0.917431192660551,0,0,0,0,0,0.917431192660551,0,0,0.917431192660551,0,0,0,0,0,0,0,0,0,0,1.8348623853211,0,0,0,0,0,0,0,0.917431192660551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,"Ham"
"984",1.47492625368732,0,2.94985250737463,1.17994100294985,0.589970501474926,0.589970501474926,0.589970501474926,0.589970501474926,2.06489675516224,0,0.884955752212389,0.294985250737463,0.884955752212389,1.47492625368732,0.884955752212389,0,0.294985250737463,1.17994100294985,0.294985250737463,0.294985250737463,0.294985250737463,0,0,0,0.589970501474926,1.17994100294985,0.589970501474926,0,1.76991150442478,0,0,0,1.47492625368732,0,0,0,0,0.589970501474926,0,0.294985250737463,0,0,0,0,0,0.589970501474926,0,0,0.884955752212389,1.76991150442478,0.589970501474926,0.294985250737463,0,0,0,0,0,0,0.294985250737463,0,0,0,0,0,0,0.294985250737463,0,0,0.294985250737463,0.294985250737463,0,0,0,0,0,0,0,0,0,0,0,0,0.294985250737463,0,0,0,339,"Ham"
"985",0,0,0,1.3986013986014,0,0.699300699300699,2.0979020979021,0,0,0,0,1.3986013986014,0,0,0.699300699300699,0,0.699300699300699,0,0,0,0,0,0,1.3986013986014,0.699300699300699,0,0,0,0,0,0,0,0,0,0,0,0.699300699300699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699300699300699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,"Ham"
"986",2.66666666666667,2.66666666666667,1.33333333333333,4,0,0,0,1.33333333333333,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,1.33333333333333,0,0,0,2.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,"Ham"
"987",0,1.11111111111111,0,2.22222222222222,1.11111111111111,0,1.11111111111111,0,1.11111111111111,1.11111111111111,1.11111111111111,0,0,0,1.11111111111111,0,0,0,0,0,0,0,0,0,1.11111111111111,0,0,0,0,0,0,1.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,"Ham"
"988",0,0,0,8.33333333333333,0,0,0,0,0,0,0,0,0,4.16666666666667,0,0,0,0,0,0,0,0,0,0,2.08333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,"Ham"
"989",1.38888888888889,0,0,2.77777777777778,0,0,0,0,0,1.38888888888889,0,0,0,0,0,0,0,0,0,1.38888888888889,0,0,0,0,1.38888888888889,0,0,0,0,0,0,1.38888888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,"Ham"
"990",0.740740740740741,1.48148148148148,2.22222222222222,2.22222222222222,0.740740740740741,0.740740740740741,1.48148148148148,0.740740740740741,0,0,0,0,0,0,1.48148148148148,0,0,0,0,0,0,0,0,0,1.48148148148148,0,0,0,0.740740740740741,0,0,1.48148148148148,0.740740740740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740740740740741,0,0,0,0,0,0,0,0,0,0,0,0.740740740740741,0,0,0,0,0,0,0,0,0,0.740740740740741,0,0,0,0,0,0,0,0,0,0,135,"Ham"
